"ID"	"Length"	"MW"	"Charge"	"pI"	"aIndex"	"InstabilityIndex"	"Boman"	"HidrophobicityIndex"	"HMoment"	"TinyAA"	"SmallAA"	"AliphaticAA"	"AromaticAA"	"NonPolarAA"	"PolarAA"	"ChargedAA"	"BasicAA"	"AcidicAA"	"Globular"	"Surface"	"Transmembrane"	"GO1"	"GO2"	"GO3"	"GO4"	"GO5"	"GO6"	"GO7"	"GO8"	"Tetrahymena"
"O22925"	625	69875.39664	1.60376654582516	7.26464379861908	73.344	37.48944	1.807264	-0.0328	0.747334523204775	32.48	54.08	25.6	10.4	54.24	45.76	24.64	12.96	11.68	"0.928455284552846"	0.024390243902439	0.0471544715447154	0	0	0	1	0	0	0	0	1
"O22941"	970	110995.08904	-20.831640589489	5.93753913347487	83.6082474226804	37.5201030927835	1.60586597938144	0.00983505154639176	0.754356502321476	24.124	45.258	27.32	14.433	51.237	48.763	27.423	14.021	13.402	"0.923958333333333"	0.065625	0.0104166666666667	0	0	0	1	0	0	0	0	1
"O22943"	771	88062.52014	-3.24958834190061	6.6866316176354	87.7950713359274	36.9987029831388	1.43446173800259	0.0505058365758755	0.79383067056107	24.643	48.508	28.794	14.786	53.567	46.433	24.643	13.1	11.543	"0.902759526938239"	0.0525624178712221	0.0446780551905388	0	1	0	0	0	0	0	1	0
"O22960"	385	43353.51924	7.43084027868248	8.6940692971946	75.4545454545455	37.0820779220779	1.43142857142857	0.0408051948051948	0.777346640261015	31.688	51.948	24.416	13.766	54.805	45.195	21.039	12.208	8.831	"0.925333333333333"	0.0426666666666667	0.032	0	0	0	0	0	0	0	1	0
"O22961"	345	38267.03954	0.717085474656473	7.30714349254224	68.0869565217391	36	1.73849275362319	-0.00301449275362318	0.714290348131486	33.623	55.072	25.797	12.174	53.913	46.087	23.188	12.174	11.014	"0.919402985074627"	0.0358208955223881	0.0447761194029851	0	0	0	1	0	0	0	0	1
"O23141"	711	77219.44834	-26.127580600259	4.94294829601429	91.4486638537271	46.915611814346	1.27842475386779	0.0844725738396625	0.836644382842989	31.505	53.165	31.083	10.97	56.259	43.741	24.332	11.533	12.799	"0.937232524964337"	0.0413694721825963	0.021398002853067	0	1	0	0	0	1	0	0	0
"O23147"	431	46572.46504	4.68663816892778	7.96719037515506	80.7192575406032	23.862180974478	1.81686774941995	-0.0424129930394432	0.776057850853344	34.107	59.165	25.986	6.497	46.636	53.364	23.898	12.993	10.905	"0.97624703087886"	0.00712589073634204	0.0166270783847981	0	0	0	0	0	0	0	1	0
"O23181"	428	47203.82724	-4.27485085071099	6.12563935359607	91.3317757009346	42.6471962616822	1.51859813084112	0.033785046728972	0.753457720629542	29.673	50.234	29.206	9.346	52.57	47.43	24.766	12.617	12.15	"0.911483253588517"	0.0478468899521531	0.0406698564593301	0	0	0	0	0	1	0	0	0
"O23239"	161	18674.20684	5.29680640061034	8.81354985918893	68.3850931677019	63.3385093167702	2.06583850931677	-0.0863354037267081	0.815629169023646	24.845	45.963	21.118	15.528	46.584	53.416	27.95	18.012	9.938	"0.940397350993378"	0.0198675496688742	0.0397350993377483	0	0	0	1	0	0	0	0	1
"O23386"	757	85579.09784	9.14638040619362	7.98394347741037	92.4306472919419	44.0560105680317	1.04582562747688	0.111624834874505	0.75867096871158	27.873	49.141	29.855	14.663	58.256	41.744	22.061	12.682	9.379	"0.819277108433735"	0.072289156626506	0.108433734939759	0	0	0	0	0	0	0	1	0
"O23403"	287	32265.69074	4.17615333982383	9.15905631365841	81.8466898954704	56.0989547038327	1.89808362369338	-0.0342508710801394	0.857124063234653	29.617	51.568	28.223	10.453	50.871	49.129	24.042	12.892	11.15	"0.935018050541516"	0.0324909747292419	0.0324909747292419	0	0	0	0	0	0	1	0	0
"O23523"	355	37467.84894	1.02965764010285	8.62785126728928	45.6901408450704	39.9425352112676	2.91245070422535	-0.246732394366197	0.687329105883591	36.901	57.746	18.873	5.352	47.887	52.113	35.211	17.746	17.465	"0.997101449275362"	0.00289855072463768	0	0	0	0	0	0	1	0	0	0
"O23569"	353	37950.41744	-2.10581202374226	6.51866544132538	106.883852691218	28.1600566572238	1.12337110481586	0.109546742209632	0.837710521368002	31.161	55.524	36.827	8.215	56.374	43.626	21.53	11.331	10.198	"0.865889212827988"	0.0612244897959184	0.0728862973760933	0	0	0	0	0	1	0	0	0
"O23708"	235	25701.25064	-3.2823094723378	5.39140543086328	89.1489361702128	33.7306382978723	1.35408510638298	0.0511914893617021	0.687165699830165	30.638	51.064	30.213	9.362	53.191	46.809	24.255	11.915	12.34	"0.977777777777778"	0.0133333333333333	0.00888888888888889	0	0	0	1	0	0	0	0	1
"O23710"	273	29554.88404	0.493995343202845	7.14890641453138	85.3479853479853	28.5857142857143	1.26941391941392	0.0652014652014652	0.650858414324044	35.165	54.212	28.571	9.524	54.212	45.788	24.176	13.187	10.989	"0.901140684410646"	0.0456273764258555	0.0532319391634981	0	0	0	1	0	0	0	0	1
"O23712"	277	30409.93924	-12.4303925376865	4.71692763131384	76.0649819494585	52.5537906137184	1.78057761732852	-0.00696750902527075	0.773924762242293	32.852	51.264	28.159	10.83	51.986	48.014	27.076	12.274	14.801	"0.910112359550562"	0.0599250936329588	0.0299625468164794	0	0	0	1	0	0	0	0	1
"O23714"	204	22540.68264	-1.87033188901197	6.35520897325876	93.6764705882353	31.2083333333333	1.36916666666667	0.068921568627451	0.58950057108007	29.902	54.412	34.314	12.255	56.373	43.627	25.49	13.235	12.255	"0.902061855670103"	0.0412371134020619	0.0567010309278351	0	0	0	1	0	0	0	0	1
"O23715"	249	27377.36674	-2.7090187315672	6.25662420780939	84.2570281124498	45.4919678714859	1.47425702811245	0.0187550200803213	0.684466395326746	32.129	49.398	31.325	10.04	56.225	43.775	29.719	15.261	14.458	"0.920502092050209"	0.0543933054393305	0.0251046025104603	0	0	0	1	0	0	0	0	1
"O23717"	274	29667.53114	-2.38530296192704	6.40170011363405	68.3941605839416	42.3952554744526	1.36905109489051	0.0581751824817518	0.634364517270973	36.861	53.65	25.547	12.774	57.299	42.701	24.453	12.774	11.679	"0.965909090909091"	0	0.0340909090909091	0	0	0	1	0	0	0	0	1
"O24412"	308	34727.96464	-3.62897339353551	6.51501985465226	111.590909090909	38.7876623376623	1.3849025974026	0.0515584415584416	0.723673634059342	21.104	49.026	36.364	11.039	51.623	48.377	28.896	15.584	13.312	"0.879194630872483"	0.0906040268456376	0.0302013422818792	0	0	0	1	0	0	0	0	1
"O24456"	327	35747.57124	2.70900826804479	7.80716716208371	90.6422018348624	21.6091743119266	1.45850152905199	0.043822629969419	0.633969121901616	36.086	56.881	31.804	10.703	53.211	46.789	25.382	14.067	11.315	"0.981072555205047"	0.0157728706624606	0.00315457413249211	0	1	0	0	0	1	0	0	0
"O24616"	250	27324.10254	3.66168975776407	8.96882417217886	90.2	45.0824	1.82372	-0.04412	0.639131264844225	32.8	51.2	34	7.2	52	48	28	15.2	12.8	"0.920833333333333"	0.0666666666666667	0.0125	0	0	0	1	0	0	0	0	1
"O24633"	199	21984.06594	-0.870661942056956	6.67786571486054	91.7085427135678	26.9854271356784	1.36241206030151	0.0669849246231156	0.58950057108007	31.156	51.759	33.668	12.563	56.784	43.216	25.628	13.568	12.06	"0.894179894179894"	0.0423280423280423	0.0634920634920635	0	0	0	1	0	0	0	0	1
"O24646"	168	18463.26364	4.48494850994533	10.1940374195617	60.4761904761905	68.2059523809524	3.46791666666667	-0.348988095238095	0.820276400388369	35.119	48.214	22.024	2.381	35.714	64.286	34.524	19.048	15.476	"0.987341772151899"	0.0126582278481013	0	0	0	0	0	0	1	0	0	0
"O43151"	1795	193704.51354	15.2783987943437	7.8625755892813	64.9025069637883	60.1223398328691	1.74619498607242	-0.0464568245125348	0.848334724565129	33.705	55.487	24.29	8.914	54.039	45.961	24.345	13.538	10.808	"0.976470588235294"	0.0117647058823529	0.0117647058823529	1	0	0	0	0	0	0	0	1
"O43164"	708	78214.10604	-90.1527724268926	4.01017926623046	57.725988700565	60.3382768361582	2.50878531073446	-0.115282485875706	0.769226602257817	31.638	55.085	20.904	9.463	43.503	56.497	30.085	9.887	20.198	"0.992836676217765"	0.00429799426934097	0.00286532951289398	0	0	0	0	1	0	0	0	0
"O43173"	380	43969.84674	20.4068148129775	9.97169483906981	83.8947368421053	43.5263157894737	1.39076315789474	0.0421842105263158	0.758242926408219	25.263	44.211	26.579	17.105	53.158	46.842	22.632	15.526	7.105	"0.891891891891892"	0.0324324324324324	0.0756756756756757	0	0	1	0	0	0	0	0	1
"O43174"	497	56198.64054	13.9526185090696	8.8292641466034	95.1509054325956	50.2678068410463	1.33883299798793	0.0420321931589537	0.799037516378262	26.559	43.863	30.181	11.67	57.746	42.254	25.553	15.292	10.262	"0.864476386036961"	0.0698151950718686	0.0657084188911704	0	0	1	0	0	0	0	0	1
"O43194"	453	51328.82104	19.2313312011324	9.58734868070901	95.3200883002207	57.1598233995585	1.12419426048565	0.101545253863135	0.685300419354368	30.464	47.02	31.347	13.466	55.188	44.812	19.205	13.024	6.181	"0.776523702031603"	0.0203160270880361	0.203160270880361	0	0	0	0	1	0	0	0	0
"O43242"	534	60977.55044	6.09294713783894	8.74866410494545	83.1835205992509	45.6915730337079	2.15941947565543	-0.105243445692884	0.868421977353094	24.906	44.007	29.775	10.674	50.187	49.813	30.337	16.667	13.67	"0.935114503816794"	0.0381679389312977	0.0267175572519084	0	0	0	0	1	0	0	0	0
"O43286"	388	45118.56584	4.99753433333396	8.28672986942372	81.159793814433	48.4	1.67659793814433	0.0103865979381443	0.880642242538024	22.423	44.588	26.031	17.01	55.928	44.072	24.485	14.175	10.309	"0.886243386243386"	0.044973544973545	0.0687830687830688	0	0	1	0	0	0	0	0	1
"O43290"	800	90254.81834	-7.5593919489215	5.92100374526903	67.8125	58.16275	3.1097625	-0.295125	0.787261361137924	27	44.25	23.75	5.125	41.375	58.625	39.75	19.875	19.875	"0.987341772151899"	0.0126582278481013	0	0	0	0	0	1	0	0	0	0
"O43292"	621	67623.22294	5.90568533750629	8.15646498457876	115.024154589372	37.7183574879227	0.354718196457327	0.227053140096618	0.838442646960236	31.401	48.792	39.775	11.755	66.023	33.977	16.586	9.823	6.763	"0.708674304418985"	0.0490998363338789	0.242225859247136	0	0	1	0	0	0	0	0	1
"O43318"	606	67196.05644	0.758297129577149	7.11940088643967	71.7986798679868	58.7688118811881	1.95952145214521	-0.0685313531353135	0.733222797006825	31.848	51.32	25.083	8.086	48.185	51.815	24.917	13.366	11.551	"0.937919463087248"	0.0385906040268456	0.023489932885906	1	0	0	0	1	0	0	0	1
"O43426"	1573	173103.07884	4.75529854469599	7.43801433562288	76.2682771773681	56.7274634456453	1.7623458359822	-0.0211506675143039	0.821983109230835	30.642	53.846	26.256	9.409	51.558	48.442	23.586	12.587	10.998	"0.960332693538068"	0.0204734484964811	0.0191938579654511	0	0	1	0	0	0	0	0	1
"O43463"	412	47907.49654	7.29068580281705	8.07388684058901	75.4611650485437	47.5354368932039	2.40434466019417	-0.147014563106796	0.866220974881289	25.243	46.602	24.757	12.379	51.942	48.058	30.583	16.99	13.592	"0.955223880597015"	0.0447761194029851	0	1	0	0	0	0	0	0	0	1
"O43593"	1189	127494.54024	1.56092945474156	7.07743283452652	70.4541631623213	55.0565180824222	1.4926913372582	0.00417157275021028	0.983321991250175	34.819	56.013	25.736	9.167	58.705	41.295	22.708	12.784	9.924	"0.961832061068702"	0.0203562340966921	0.0178117048346056	1	0	0	0	0	0	0	0	1
"O43688"	288	32573.77694	6.62585175248954	8.443440410401	98.8194444444444	36.346875	0.874618055555555	0.146145833333333	0.829258057838704	29.861	51.389	34.375	16.667	62.847	37.153	19.792	12.153	7.639	"0.715827338129496"	0.0503597122302158	0.233812949640288	0	0	1	0	0	0	0	0	1
"O43766"	372	41911.06044	9.14509935032354	8.77052458219022	77.8494623655914	40.8844086021505	2.01817204301075	-0.101935483870968	0.717243810359843	27.419	50.538	26.613	9.409	52.151	47.849	30.108	16.935	13.172	"0.941988950276243"	0.0441988950276243	0.0138121546961326	0	0	1	0	0	0	0	0	1
"O43808"	307	34566.88574	20.8449942415365	10.6563293932223	111.107491856678	31.2022801302932	0.7785667752443	0.144299674267101	0.807044125163225	27.362	45.603	36.482	13.029	59.609	40.391	20.521	14.658	5.863	"0.757575757575758"	0.0909090909090909	0.151515151515152	0	0	1	0	0	0	0	0	1
"O43825"	422	49213.45784	23.0680552943416	9.80611073112047	77.8909952606635	47.2037914691943	1.74938388625592	-0.0259241706161137	0.630651091897081	24.645	43.839	24.645	17.062	52.844	47.156	24.408	16.588	7.82	"0.927184466019418"	0.0194174757281553	0.0533980582524272	0	0	1	0	0	0	0	0	1
"O48538"	944	108418.23764	25.3270080487609	9.54385241872339	85.7309322033898	47.1709745762712	1.69511652542373	-0.00164194915254236	0.757812694131232	26.907	45.339	28.072	14.089	52.436	47.564	25.424	14.831	10.593	"0.864025695931477"	0.0674518201284797	0.0685224839400428	0	1	0	0	0	1	0	0	0
"O48676"	460	51002.09624	-20.0482352606594	4.62659822598611	86.6521739130435	35.3073913043478	1.2389347826087	0.0862826086956522	0.741613828477125	29.348	50.87	28.696	11.304	54.13	45.87	25	11.087	13.913	"0.893333333333333"	0.06	0.0466666666666667	0	1	0	0	0	0	0	1	0
"O48686"	1330	151200.08154	-32.3194708114071	5.41640574384343	75	42.2729323308271	2.49944360902256	-0.156210526315789	0.784678713977915	25.789	48.045	24.737	10	43.759	56.241	33.383	16.466	16.917	"0.950757575757576"	0.0439393939393939	0.0053030303030303	0	0	0	0	0	1	0	0	0
"O48726"	300	33297.20434	-27.283603159244	4.06375004139911	88.4	51.6386666666667	1.89356666666667	-0.0100333333333333	0.758526609049254	26	50	29.333	7.667	50.667	49.333	27	9.333	17.667	"0.962068965517241"	0.0275862068965517	0.0103448275862069	0	0	0	1	0	0	0	0	1
"O48832"	452	49000.35324	-10.4099326973334	5.07918239800735	86.5044247787611	37.5639380530973	1.62891592920354	0.00404867256637169	0.792041515653258	33.628	55.088	30.531	7.301	49.336	50.664	26.77	12.832	13.938	"0.925339366515837"	0.0475113122171946	0.0271493212669683	0	0	0	0	0	1	0	0	0
"O48838"	177	20389.64854	9.85651864498198	10.0143551809042	84.180790960452	42.2847457627119	1.52610169491525	-0.000112994350282477	0.724086062132965	23.729	47.458	27.119	14.124	53.107	46.893	26.554	16.949	9.605	"0.898203592814371"	0.0479041916167665	0.0538922155688623	0	0	0	1	0	0	0	0	1
"O48844"	1004	108977.26764	-28.4071156876482	5.04758211963745	96.8227091633466	39.9112549800797	1.2253187250996	0.0806972111553785	0.806380121756153	31.972	52.092	34.861	9.064	55.976	44.024	23.904	11.454	12.45	"0.869215291750503"	0.0432595573440644	0.0875251509054326	0	0	0	1	0	0	0	0	1
"O48847"	787	85514.67774	0.969774719089786	7.08533874892395	65.6925031766201	50.6223634053367	1.75373570520966	-0.0162007623888183	0.669438469597879	32.91	55.273	23.507	9.657	49.174	50.826	20.457	11.563	8.895	"0.978120978120978"	0.00643500643500643	0.0154440154440154	0	1	0	0	0	0	0	1	0
"O48946"	1081	122236.88064	-0.68868731463046	6.9388937801361	85.3931544865865	39.4394079555967	1.50743755781684	0.0367067530064755	0.718664667471725	26.735	49.584	27.845	12.951	56.707	43.293	24.607	13.043	11.563	"0.867413632119514"	0.0429505135387488	0.0896358543417367	0	1	0	0	0	0	0	1	0
"O48947"	1084	122069.42534	5.12491769525605	7.48433406231202	84.880073800738	41.2967712177122	1.40942804428044	0.0408210332103321	0.711276956075152	27.122	50.461	28.321	12.454	58.026	41.974	24.908	13.469	11.439	"0.863128491620112"	0.0400372439478585	0.0968342644320298	0	1	0	0	0	0	0	1	0
"O49286"	360	39909.24224	3.42073291912767	7.50020541051571	99.9444444444444	45.4888888888889	1.35063888888889	0.0393055555555556	0.72772419977542	32.5	51.944	32.222	8.611	53.056	46.944	23.333	13.611	9.722	"0.937142857142857"	0.0542857142857143	0.00857142857142857	0	0	0	1	0	0	0	0	1
"O49323"	1036	116066.96454	5.55915416879544	7.89563100291778	83.6583011583012	41.1247104247104	1.4247972972973	0.0523938223938224	0.809186721691044	27.992	51.448	27.703	12.452	57.046	42.954	23.745	12.741	11.004	"0.831384015594542"	0.0584795321637427	0.110136452241715	0	0	0	0	0	0	0	1	0
"O49377"	219	25038.94344	6.82917405644659	9.38569083951434	99.2694063926941	39.5351598173516	1.7486301369863	-0.000730593607305919	0.913091735132978	26.027	47.945	33.79	10.959	54.338	45.662	24.658	14.612	10.046	"0.827751196172249"	0.0813397129186603	0.0909090909090909	0	0	0	0	0	1	0	0	0
"O49484"	152	17288.45244	-19.363349982682	3.99187422102912	89.8026315789474	59.5355263157895	1.71835526315789	0.0201315789473684	0.553701255832279	23.026	46.053	30.263	8.553	47.368	52.632	30.921	9.868	21.053	"0.957746478873239"	0.0211267605633803	0.0211267605633803	0	0	0	1	0	0	0	0	1
"O49500"	666	71538.57134	-10.5626768002491	6.22739821305371	60.6456456456456	65.2825825825826	2.13570570570571	-0.0562312312312312	0.830366206140127	38.288	59.009	20.871	9.309	47.147	52.853	21.321	11.261	10.06	"0.980182926829268"	0.0198170731707317	0	0	0	0	1	0	0	0	0	1
"O49607"	764	81046.29204	22.7881933853848	9.74359471727507	83.6125654450262	37.4103403141361	1.25526178010471	0.0918062827225131	0.663845274483169	37.304	61.649	30.759	10.079	58.508	41.492	19.895	12.304	7.592	"0.909814323607427"	0.0384615384615385	0.0517241379310345	0	0	0	0	0	0	0	1	0
"O49663"	176	18902.59784	4.10724007311122	8.15305281682491	54.8863636363636	41.7051136363636	1.74806818181818	-0.0551704545454545	0.616454812443801	36.932	60.227	23.864	7.955	53.977	46.023	26.136	14.773	11.364	"0.975903614457831"	0.00602409638554217	0.0180722891566265	0	0	0	1	0	0	0	0	1
"O49668"	214	24211.57874	3.38679785196056	8.82280559077768	70.981308411215	42.7542056074766	1.94514018691589	-0.0579906542056075	0.659972451218049	26.168	52.336	22.43	11.682	50.467	49.533	28.505	15.421	13.084	"0.803921568627451"	0.0392156862745098	0.156862745098039	0	0	0	0	0	0	1	0	0
"O49686"	191	21575.24464	-4.64892854703084	5.62310636654212	77.4869109947644	39.0240837696335	2.25633507853403	-0.0800523560209424	0.756912136981674	28.796	51.832	25.654	9.948	46.073	53.927	29.319	14.66	14.66	"0.955801104972376"	0.0331491712707182	0.0110497237569061	0	0	0	0	0	1	0	0	0
"O49730"	480	51719.67834	12.9654525591225	9.52196208320962	107.333333333333	38.5995833333333	0.3319375	0.251604166666667	0.731442652268871	34.792	52.708	36.667	12.708	65.208	34.792	15.833	10	5.833	"0.642553191489362"	0.0170212765957447	0.340425531914894	0	1	0	0	0	0	0	1	0
"O49782"	352	39154.44364	-7.0650172244471	5.64879357347512	68.0965909090909	37.4323863636364	2.31792613636364	-0.101818181818182	0.833146124726391	31.534	56.818	21.875	9.943	43.182	56.818	28.409	14.205	14.205	"0.950292397660819"	0.0467836257309941	0.00292397660818713	0	1	0	0	0	0	0	1	0
"O60218"	316	36019.57994	3.04649332926782	7.99310009544313	90.0949367088608	33.7629746835443	1.43313291139241	0.010379746835443	0.693002827558921	22.785	44.937	30.696	12.975	53.797	46.203	29.747	16.456	13.291	"0.973856209150327"	0.0228758169934641	0.00326797385620915	0	0	1	0	0	0	0	0	1
"O60331"	668	73260.01144	-20.7365562979231	4.94378397896717	71.7664670658683	53.8678143712575	1.86053892215569	-0.033622754491018	0.796074083012126	32.635	52.246	26.796	10.18	51.347	48.653	26.946	12.725	14.222	"0.955927051671733"	0.0288753799392097	0.0151975683890578	0	0	1	0	0	0	0	0	1
"O60341"	852	92902.63754	-4.60766318938798	6.47468424683279	81.443661971831	40.2367370892019	1.56607981220657	-0.00134976525821595	0.855368330923766	30.399	52.465	30.282	8.451	55.164	44.836	24.765	12.793	11.972	"0.927553444180523"	0.0308788598574822	0.0415676959619952	1	0	0	0	0	0	0	0	1
"O60427"	444	51964.27014	14.0483759506762	9.15481956926188	88.0855855855856	48.9436936936937	0.914324324324324	0.138941441441441	0.660513842599399	22.072	40.991	29.279	22.297	59.009	40.991	23.649	15.991	7.658	"0.794930875576037"	0.0552995391705069	0.149769585253456	0	0	1	0	0	0	0	0	1
"O60488"	711	79188.04624	13.3261874831247	8.51038732414121	89.831223628692	30.3497890295359	1.231870604782	0.0455274261603376	0.717227288499109	27.989	47.961	28.973	9.986	56.118	43.882	24.895	14.065	10.83	"0.924393723252496"	0.0328102710413695	0.0427960057061341	0	0	1	0	0	0	0	0	1
"O60512"	393	43927.98854	12.6868251740271	9.45260258927833	77.175572519084	45.724427480916	1.87798982188295	-0.0434096692111959	0.682524172593589	26.972	51.654	25.954	12.723	58.015	41.985	24.173	15.267	8.906	"0.932114882506527"	0.0261096605744125	0.0417754569190601	0	0	1	0	0	0	0	0	1
"O60513"	344	40041.10934	12.9390279065206	9.42078740430049	87.2093023255814	26.2674418604651	1.72145348837209	-0.0293604651162791	0.874314344688185	21.802	42.733	27.326	15.698	53.198	46.802	28.198	17.442	10.756	"0.913173652694611"	0.0449101796407186	0.0419161676646707	0	0	1	0	0	0	0	0	1
"O60656"	530	59940.99824	7.59574650642062	7.95768356429172	93.0566037735849	36.5228301886792	0.969584905660377	0.116452830188679	0.713057754934862	26.792	47.547	30.943	14.528	59.057	40.943	24.151	14.34	9.811	"0.857692307692308"	0.0634615384615385	0.0788461538461538	0	0	1	0	0	0	0	0	1
"O60674"	1132	130673.54924	3.1783760209527	7.212867667643	82.6766784452297	47.7108657243816	1.82037985865724	-0.0348409893992933	0.838499306991441	23.587	43.905	25.883	13.251	51.237	48.763	27.827	15.194	12.633	"0.938502673796791"	0.0418894830659537	0.0196078431372549	1	0	0	0	1	0	0	0	1
"O60733"	806	89903.00524	3.43181280371876	7.28117353016454	87.5930521091811	34.2529776674938	1.58758064516129	0.015620347394541	0.827449951571974	27.916	50.372	30.025	10.918	54.839	45.161	24.566	13.896	10.67	"0.935929648241206"	0.0351758793969849	0.028894472361809	0	0	1	0	1	0	0	0	1
"O60760"	199	23343.86674	-3.89688323846464	5.64051661535912	92.1608040201005	28.7874371859297	1.56386934673367	0.0176884422110553	0.635866736928663	21.106	42.714	29.648	14.07	54.271	45.729	27.136	13.568	13.568	"0.925925925925926"	0.0582010582010582	0.0158730158730159	0	0	1	0	0	0	0	0	1
"O60762"	260	29634.27694	10.926427328941	10.0186462928301	97.8076923076923	29.5496153846154	1.80276923076923	-0.0331538461538461	0.795205965451292	24.615	42.692	29.231	10.769	53.462	46.538	28.462	16.923	11.538	"0.892"	0.08	0.028	0	0	1	0	0	0	0	0	1
"O60906"	423	47645.64424	-0.226630556315877	6.97675309567072	90.4255319148936	36.9224586288416	1.10456264775414	0.096548463356974	0.670560481455027	28.369	45.39	30.733	15.839	59.102	40.898	23.168	13.475	9.693	"0.854721549636804"	0.0121065375302663	0.13317191283293	0	0	1	0	0	0	0	0	1
"O60907"	577	62495.67924	-5.87802589937406	6.53865565190244	73.7608318890814	40.3689774696707	1.68027729636049	0.0207972270363952	0.659760690724349	37.262	57.886	27.556	11.092	50.433	49.567	22.53	12.305	10.225	"0.971781305114638"	0.0123456790123457	0.0158730158730159	1	0	0	0	0	0	0	0	1
"O64425"	249	28012.16064	-0.17435873003248	6.94339587767218	73.0923694779116	46.995983935743	1.55847389558233	0.0218072289156627	0.650626669711168	29.719	54.618	24.096	12.45	56.225	43.775	22.49	12.048	10.442	"0.895397489539749"	0.0418410041841004	0.0627615062761506	0	0	0	1	0	0	0	0	1
"O64614"	281	30250.18364	1.88566108251714	8.22217598205226	105.409252669039	60.8398576512456	0.360889679715303	0.247935943060498	0.804395972105279	30.605	59.075	35.587	11.032	62.989	37.011	13.167	7.473	5.694	"0.682656826568266"	0.033210332103321	0.284132841328413	0	1	0	0	0	0	0	1	0
"O64644"	152	17164.39704	4.44079072750041	9.57182619491306	66.0526315789474	54.2322368421053	2.57427631578947	-0.194276315789474	0.803859396331568	24.342	52.632	24.342	9.211	51.974	48.026	31.579	17.763	13.816	"0.922535211267606"	0.0774647887323944	0	0	0	0	0	0	1	0	0	0
"O64750"	186	19942.67264	11.1279891637981	9.25301232379013	63.010752688172	65.4188172043011	1.96155913978495	-0.0927956989247312	0.570952518942976	39.785	61.29	24.731	6.989	52.688	47.312	22.043	14.516	7.527	"0.960227272727273"	0	0.0397727272727273	0	0	0	0	0	0	1	0	0
"O64758"	618	69256.97874	-6.8058304028616	5.52035568486528	75.873786407767	42.889644012945	1.69142394822006	-0.0203236245954693	0.787876571303793	30.744	51.294	24.757	10.194	52.589	47.411	26.214	12.945	13.269	"0.896381578947368"	0.0526315789473684	0.0509868421052632	0	0	0	1	0	0	0	0	1
"O64816"	432	50236.41684	21.2121530423869	9.88741127276406	84.1666666666667	47.0092592592593	2.20488425925926	-0.12125	0.887274411727006	21.528	43.981	27.778	13.657	49.306	50.694	30.093	18.75	11.343	"0.924170616113744"	0.0639810426540284	0.0118483412322275	0	0	0	0	0	1	0	0	0
"O64824"	227	25181.48884	1.6614565548805	7.47142899579586	60.1321585903084	40.4440528634361	1.37977973568282	0.069647577092511	0.597665692335367	30.837	54.626	19.824	16.3	59.912	40.088	18.502	11.013	7.489	"0.84331797235023"	0.0230414746543779	0.133640552995392	0	0	0	1	0	0	0	0	1
"O64851"	532	60487.34944	0.98740348554057	7.23854714905627	70	49.1795112781955	2.11253759398496	-0.0891917293233083	0.767030709251136	28.383	48.496	24.248	11.278	48.12	51.88	28.195	14.85	13.346	"0.973180076628352"	0.0134099616858238	0.0134099616858238	0	0	0	0	0	1	0	0	0
"O64867"	180	19768.88024	-24.5804160833577	3.68154976583988	76.3888888888889	68.6	1.71655555555556	0.0353888888888889	0.575577451697525	32.778	58.889	24.444	8.333	51.111	48.889	23.333	5.556	17.778	"1"	0	0	0	0	0	1	0	0	0	0	1
"O64868"	188	20898.84324	3.16112156333323	9.0701727399972	55.9574468085106	41.9005319148936	2.65297872340426	-0.154893617021277	0.66559356319236	29.255	57.447	18.085	10.106	38.83	61.17	22.872	13.298	9.574	"0.971910112359551"	0.0280898876404494	0	0	0	0	0	0	1	0	0	0
"O64876"	347	39174.17994	-11.8199121241235	4.77253310704107	81.9308357348703	43.692795389049	1.87850144092219	-0.0122766570605187	0.912411149297004	28.818	53.314	25.937	11.239	49.568	50.432	26.225	12.104	14.121	"0.940652818991098"	0.0267062314540059	0.0326409495548961	0	0	0	1	0	0	0	0	1
"O64883"	560	63915.54004	-11.8706696340956	5.82214095698172	68.75	42.0714285714286	1.84944642857143	-0.0180714285714286	0.847821256415656	27.321	49.107	23.036	16.429	52.679	47.321	27.5	13.929	13.571	"0.934545454545455"	0.0309090909090909	0.0345454545454545	0	0	0	0	0	0	0	1	0
"O65381"	78	8940.39254	-1.35161729891228	6.2469552951148	112.435897435897	49.0820512820513	1.90987179487179	-0.0712820512820513	0.681151854886319	21.795	37.179	33.333	6.41	48.718	51.282	37.179	19.231	17.949	"1"	0	0	0	0	0	1	0	0	0	0	1
"O65418"	777	87419.88614	-33.3543983581315	4.60111605470764	92.8185328185328	44.3029601029601	1.49821106821107	0.0361389961389961	0.749262868670902	25.74	47.362	28.958	9.781	52.124	47.876	25.611	11.326	14.286	"0.933507170795306"	0.0521512385919166	0.0143415906127771	0	0	0	1	0	0	0	0	1
"O65421"	209	23493.89654	-5.37223184677968	4.96947213135961	88.2775119617225	37.8976076555024	1.55301435406699	0.0104784688995215	0.72452725652079	29.187	47.847	32.057	9.569	51.196	48.804	26.316	12.44	13.876	"0.924623115577889"	0.0753768844221105	0	0	0	0	1	0	0	0	0	1
